review_id,source,review_text,rating,review_date,app_version
play_f3b8c6db-9d58-4eab-b63d-5516acbea9b7,Play Store,"Earlier Nykaa used to deliver my products within 4-5 days.The same issue is occurring again, I ordered something on 19 July 2026 and still I didn't receive my order .Why is it happening to me again and again? please send my parcel 📦 as soon as possible.",3.0,2026-08-02 14:32:57.000000,4.0.3
play_8a5bc468-14de-4fab-80fc-a6db5514b942,Play Store,"I would like to share a suggestion regarding the wishlist feature in Nykaa. Currently, all saved products appear in a single list, which makes it difficult to quickly find specific items, especially when users save products across different categories like makeup, skincare, or haircare. I suggest introducing a system that allows users to organize their wishlist into customizable folders or categories. This would enable users to group items based on their preferences. thanks🍀✨",5.0,2026-06-20 13:10:42.000000,4.0.1
play_51954f4a-c3c2-48fe-bc23-a3bba6604992,Play Store,"Nykaa is one of the worst apps I have ever seen in my life. I placed an order, but they keep extending the delivery date. It has been more than 15 days, and I cannot even cancel the order because they are not allowing me to do so.""",1.0,2026-07-23 21:52:58.000000,4.0.3
play_f1985665-f330-4849-afe6-6443b0c51b0a,Play Store,worst experience ever... there are many options for shopping but when I buy my first order on 31 July after watching delivery date will be on 2 nd August because I want to gift someone on 4 August but my delivery get delay.. and Nyka play sport spoil on my surprise,1.0,2026-08-03 22:35:38.000000,4.0.3
play_2b18eb11-4707-40a9-936f-5ebaf1b67e69,Play Store,"""This is a great app, and all the products are of excellent quality. I can confidently say it's the best app among all similar apps. The delivery service is very good, and returns, replacements, and refunds are processed quickly and smoothly. The customer service is also helpful and reliable. Thank you so much, Nykaa!""",5.0,2026-06-12 17:52:08.000000,4.0.0
play_4f919586-e41c-4c6d-85c6-38861494ce63,Play Store,"worst delivery service, take too much time to deliver the product , bad response from nykka's team, they never care about their customers.. i pre paid for my order still don't get it , I never recommend this bad application.",1.0,2026-08-04 22:38:47.000000,4.0.3
play_f7c2ee75-2b7f-4ffb-9f33-493dd7ead945,Play Store,"I can't imagine an App like Nykaa can be so bad. They have taken my money but did not sent my orders. Not even showing anything in the app. There is no option that I can raise concern about my order. I have logged a complain 3 days back, but still they are not responding anything. Worst app I have ever used.",1.0,2026-07-02 17:31:01.000000,4.0.1
play_d3e03e30-5821-44c4-b022-6933a69c927f,Play Store,Third class service from the nykaa app.. not a proper customer service provided to platinum members..if you try to connect with them they will put you in hold for 30 mins or more than that after the IVR call .... I have placed an order of the 18th of July till now no follow up form nykaa app they are not capable of handling any platinum customer.... very disappointed,1.0,2026-08-03 20:39:51.000000,4.0.4
play_6b2f170f-5d1b-4c27-996b-cabea4f42f48,Play Store,products are good. but i am facing problem with returning and replacement. worst customer care. everyone said it will be resolved within 2 days. i tried message conversation and alo called the customer service. nothing resolved my issue. not gonna buy anything from now on. amazon is better easy returns and replacement.,1.0,2026-07-07 19:09:16.000000,4.0.2
play_3a52a77b-d94f-4fd1-9a2b-bf156a11a64b,Play Store,"I ordered a sunscreen lotion on this app on the 26th, and the promised delivery date was the 27th. It is well past that date now, and I still haven't received my order. This is absolutely ridiculous and totally unprofessional. If you guys cannot deliver products on time, stop making fake promises to customers. Your delivery system is a joke and the customer support is useless. This is hands down the worst shopping experience. I am completely frustrated with your terrible service. Fix your system",1.0,2026-07-01 16:59:52.000000,4.0.1
play_ab3b020f-5ba4-440a-be44-ba61d732ebae,Play Store,Very bad experience I have in this app for refund process. other apps gives same day refund. But this company telling that they will only refund when they get the refunded product at their warehouse. Till then my money is held in company's account.. what the hell..,1.0,2026-06-16 21:16:38.000000,4.0.1
play_35984cfe-2045-47fc-9dc4-c65b2ed26dde,Play Store,"2/07/2026 in this date i ordered 2 item from nykaa .it showed 8th it will arrive..ok..then delayed 9th..,10th..,11th.. i patiently waited for long... seriously if it was too much delayed also we can't cancel order.then why are u delaying this much.. sorry to say but it's a really bad impression and experience from nykaa because it's my first purchase from this site and really regretting now because of this. and i really don't know when it will arrive now it's became 10 days already.. seriously😬",1.0,2026-07-11 21:41:53.000000,4.0.1
play_7ee52bd2-4ed3-48b4-b7b5-31619cdfbffd,Play Store,"This app is really disappointing. After placing an order, I received a different product, and now my return request is not being accepted. This is a disgusting and terrible app. It feels completely fake and unreliable.",1.0,2026-08-26 21:56:57.000000,4.0.4
play_56ff0221-9217-423a-9e7c-9bd840b5789f,Play Store,"Hi Nykaa team, I want to share my feedback about the new app layout. Honestly, I found the new design quite confusing and inconvenient compared to the previous version. The old product page was much better because we could easily swipe through product photos, check details, ingredients, reviews, and other information smoothly. In the new layout, finding product information feels difficult and the shopping experience is not as comfortable as before. The cart layout also feels less user-friendly.",1.0,2026-06-27 19:54:11.000000,4.0.1
play_db39e14d-220b-4053-8ec0-0cec9a6e4d6c,Play Store,"Worst delivery experience i got from nykaa now with Blitz Courier. Every single day they keep saying “your parcel will be delivered today,” but nothing actually happens. No calls, no updates, and when I try contacting the delivery partner, the phone is always switched off. Extremely irresponsible and unprofessional service. Would never recommend. and even nykaa team can not provide resolution they also we will deliver promptly, quickly , early and do not know what these words mean..""FRUSTRATED""",1.0,2026-06-20 09:53:22.000000,4.0.0
play_7e8bdfe1-8796-46f4-a598-f7c879dd6973,Play Store,"The delivery time is excessively long. I placed my order on 13 July, and today is 30 July, but I still have not received it. This delay is very disappointing and has caused significant inconvenience.",1.0,2026-07-30 12:33:24.000000,4.0.3
play_85232581-1f08-4208-9a65-598c5356f0f0,Play Store,"I had a terrible experience with Nykaa during their 'Hot Pink Sale' after ordering products ₹2,100.Everything arrived damaged,crushed and with broken seals.The delivery person refused to take the package back and visiting an offline store was useless since they took no responsibility for online orders.Customer care was unresponsive unreachable after 10 PM and provided only false assurances without any refund or replacement.Regardless of attractive sale discounts, I will never order from Nykaa.",1.0,2026-08-15 21:23:17.000000,4.0.2
play_2e7a70c7-94c6-47f5-91d6-42afb207ccda,Play Store,"I am a prive member, still my 2 orders are not delivered till yet, showing just delayed.. no one ever attempted delivery, & they say I was not available to take delivery. No way to complain other than here..the chat box or call us facilities are totally bogus. So I delete my previous feedback, which was also same like it, then writing this new one. hope they hear me now, due to fear of bad publicity.",1.0,2026-06-23 17:25:32.000000,4.0.1
play_b6d4c976-c75c-46c5-b471-73e8424b5261,Play Store,"Such a headache and disappointment at every phase with the support and delivery 1. they fail to deliver for almost 10 attempts without any issue from customers end 2. support proceeds to cancel on their own 3. the most saddening part is at refund stage where they say refund will be initiated when the return is done. how can I do that when your own delivery partner is at fault. so you want your money to be safe while putting customer's at risk. 4. support gives standard ans, EACH AND EVERY TIME",1.0,2026-08-01 12:37:01.000000,4.0.3
play_851d6694-454d-40b1-b5ec-c138ec0191a1,Play Store,"Extremely Poor Delivery Service-Fake Status Updates!Initially,this app was great,bt recently the delivry srvice has bcm pathetic. My parcels r constantly delayed or canceled bcz the delivery riders upload fake status updates. Thy mark the order as ""Delivery Unsuccessful"" or claim I am unavailable without evr calling or visiting my house. Even customer support gets wrong information frm the courier partners. As a Platinum Member, this is completely unacceptable. Fix & stop the riders from lying.",1.0,2026-07-10 20:45:15.000000,4.0.2
play_d8cf8829-76d2-4924-befc-ec3b43742e5e,Play Store,"I absolutely love the products here! The quality is always great, and my orders are delivered on time. This has become my go-to shopping app for makeup and overall body care because they offer such amazing products and great discounts. Highly recommend!",5.0,2026-07-23 23:37:57.000000,4.0.3
play_90b6e9e8-5171-488d-916b-2531a9e6afde,Play Store,"I am unable to cancel the courier through this app. Because The courier partner's behavior is unprofessional; they do not deliver properly and fail to make contact. Overall, it has been a terrible experience.",1.0,2026-07-26 17:59:12.000000,4.0.3
play_976f1443-9cc7-480c-bfe8-3f4809a564bb,Play Store,"App maybe designed good but having so much ""delays"" in delivery is bad serving and how no one picks up when you call to complaint plus how you have an ai/pre text chat suggestions bot so I can't even properly explain my issue to a employee, get better nykaa, believe me it was my first order and I am disappointed as hell.Never ever ordering after this perfume shows up (because i can't cancel it anymore).Thank you for your servicing",2.0,2026-07-25 21:57:03.000000,4.0.3
play_340a564b-2ef1-47b0-ac2f-154f57b0356f,Play Store,Best app ever. I'm so glad I have this reliable platform to buy skincare from. And the Nykaa Hot Pink Sales have saved me so much money. I don't know about apps like Tira but I'm very happy with Nykaa. This is a platform I can use knowing that the products I receive are authentic and trustworthy.,5.0,2026-07-16 00:42:56.000000,4.0.3
play_3dfbb605-3aee-46ab-bd33-f30f0496757e,Play Store,"Products are good, app is fine but their delivery 👎👎👎 They are not updating the tracking and is delayed without notification, no cancel option or not even a proper way to seek help. Then I had to contact delivery agent and address the issue to get updates.",1.0,2026-06-11 10:36:27.000000,4.0.0
play_8efcd8df-f1f7-415e-91bd-ccb625b75127,Play Store,they play cheap tactics. first they offer you a complementary product but they don't send you the free product and cancel it due to logistics issues.,1.0,2026-08-01 15:36:40.000000,4.0.3
play_b556e883-4cfa-4e37-8975-aaf8e848d024,Play Store,App is good would get the product fast but the service is bad. Not doing what customer is saying.,1.0,2026-08-18 17:21:29.000000,4.0.4
play_5e98bce4-651d-492b-9aed-b3d9a906de76,Play Store,well i have order something through recomendation and hoping for the best and rest of the review i will give u after receiving my parcel. although i.have used many apps but i feel extemely happy when i see a discount so it was a great experience,5.0,2026-07-10 15:45:45.000000,4.0.2
play_6c00d12b-03e0-4bdc-b864-0a51d8982727,Play Store,"don't order any product in nykaa they once ordered they change without informing delivery date and we cancelled the product also they don't refund in informed time , after again we asked they told one more reason product need to shippment to warehouse then we check and refund,we don't receive product then y ,we need to time for their slow delivery and shipment time ,money also will be lock",1.0,2026-08-25 17:22:32.000000,4.0.4
play_5785e7f9-bd60-4203-a133-33c4d96449a5,Play Store,worst ever app.. all false promises and repeated failed deliveries. highly disappointed. worst experience.. after repeated mails to the particular nykaa support mail also..I get ni reply whatsoever.. when I call the customer care people they tell me to cancel the order.. Thank you guys for your incredible support.. Worst app ever.. I recommend everyone not to buy..,1.0,2026-07-24 18:35:09.000000,4.0.3
play_756d6d5b-5937-4b59-87c5-64a754c0692f,Play Store,"The worst!! Customer Service: 0/10 Delivery: Always delayed Their customer service number doesn't work. They copy paste everything for your concerns in ""chats"". After 3 days of the original delivery date I still don't know where my order is. They don't value customers. Worst Experience",1.0,2026-07-21 17:01:15.000000,4.0.3
play_e9d64752-fc02-43a7-a823-acd0250840df,Play Store,If you have blue dart delivery system then please make sure we can call them back if we have missed the delivery we have to wait for them again and they won't even be available they'll be calling and saying coming tomorrow coming now this that but it's literally no where not acceptable at all ridiculous we have to suffer here waiting for your calls !!!!,1.0,2026-08-01 19:36:24.000000,4.0.2
play_30f4d169-9628-4423-b464-37e23ccd2ba6,Play Store,This app is worst app...Their service is very much worst..Please guyzz dont purchase any item from nyka..They are very much rude and not supportive staff..We have waited more than a month for our delivery..They don't receive our call also and if they received call talk in rude language..Please banned this app and never ever purchase any product from this app..Very irritating and frustrating service they provide..😡😡😡,1.0,2026-07-22 11:44:29.000000,4.0.0
play_7dda90d0-a181-46db-9733-857a83f1fd96,Play Store,"Ordered a serum worth 2.5k. It is stuck for 4 days at the warehouse in this heat, I have requested cancellation and still nykaa is not complying. They're not delivering it and not cancelling it either. Tf am I supposed to do? I had better customer service from Amazon for a product worth 300 INR. Btw, I am a Prive customer. Customer service is most likely outsourced to the cheapest 3rd party they could find. If it's an expensive product, better buy it from somewhere else.",1.0,2026-06-19 15:19:53.000000,4.0.1
play_abf91885-06c0-43b5-b7fe-6d3496aa0b09,Play Store,"Very bad experience with Nykaa.. I ordered items worth 6k. I waited 10 days for delivery, when I contacted customer service they are not giving proper reply. I called them, still no answer and they hung up. I didn't get my refund. VERY VERY BAD EXPERIENCE.",1.0,2026-06-21 16:52:26.000000,4.0.1
play_add67a8b-8550-470b-9be1-48e28f5bbd8c,Play Store,"My order has been getting delayed every day through the app. Even after calling daily, my order is not being taken seriously. It keeps getting delayed every single day, and I receive an inconvenience message daily. However, I have not received any call from the delivery partner. They are marking the delivery as unsuccessful even before attempting it. I am not satisfied with this service at all. #nykaa",1.0,2026-06-08 14:06:40.000000,3.9.9
play_4ba110d4-ddda-4b8e-97af-5927bab35528,Play Store,Very disappointing and worst service!! after confirming order not supplying the goods and cancelling order by themselves and then after no initiating refund after too many followups yet they are raising concern by mail but no resolution is coming.,1.0,2026-08-08 14:50:33.000000,4.0.4
play_f054733d-0f6c-44ef-b14f-5b480bb94cba,Play Store,"Utterly disappointed. I ordered few products during hot pink sale on 26th of July. my first shipment which was on 30th of july wasnt able to be delivered due to rain. later I received my 2nd shipment and 3rd shipment. but I am yet to receive my 1st shipment. Without making any delivery attempt, The delivery agent falsely updates it as the customer is unavailable. I mailed at nykaa still no response. scheduled delivery again still no updates. it is updated as unscessfull delivery. pathetic nykaa",1.0,2026-08-04 08:02:00.000000,4.0.3
play_29ff0d72-6a1a-4827-9e8b-052ff12ed746,Play Store,"Iam incredibly frustrated with Nykaa.I placed an order more than 10 days ago, and the delivery date just keeps getting delayed with absolutely no explanation. What makes it worse is their customer care—I have been trying to contact them for days, but it is impossible to get any actual help.I chose Nykaa because I trusted them for high-quality, authentic products, but this experience has been a massive headache.I really hope they resolve this issue soon and stop treating their customers this way",1.0,2026-06-29 17:09:55.000000,4.0.1
play_7f3efc25-884c-40dc-b5f4-a4b23675f3a5,Play Store,"Nykaa is one of the best beauty and skincare shopping apps in India. The app is easy to use, offers a huge variety of genuine products, and frequently provides discounts and offers. I love that I can find skincare, makeup, haircare, and wellness products all in one place. Delivery is usually fast, and product reviews help me make better purchasing decisions. Overall, it's a convenient and reliable app for beauty shopping.",5.0,2026-06-06 23:47:52.000000,3.9.9
play_888c3312-ce4c-46f9-955a-13b62fbe8b10,Play Store,"very disappointing experience with nykaa . I ordered dot and key green tea toner and received different toner , when I raised return request , my request was rejected without any reason . I shared all the information during return request even product was also sealed . so Don't believe in its easy return policy , you will get tired if some mishap occur to product .",1.0,2026-06-09 22:47:56.000000,3.9.9
play_dec46ade-d9f9-430f-b248-c1205b43e761,Play Store,"worst shopping experience.I placed an order expecting timely delivery, but the delivery date keeps getting postponed. There has been no proper update or resolution from the company. This has been frustrating and a waste of time. Please improve your service.Customer support provides no clear information. I have waited much longer than promised. The app keeps giving false hope by changing the delivery schedule. Customers deserve honest updates and reliable service.I regret ordering from this app.",1.0,2026-06-16 00:20:05.000000,4.0.0
play_676cb9bf-1eef-42f2-9019-7de5f9d382c1,Play Store,"Extremely disappointed with Nykaa. I waited 20 days for my order, but the delivery partner marked four fake delivery attempts without contacting me. After cancellation, I reordered as advised by customer support, but the same issue occurred again. The products became more expensive, and customer support provided false information and unfulfilled promises. Very poor service",1.0,2026-06-04 01:16:16.000000,3.9.9
play_297e8695-3f0a-486a-bbff-9d863f1811d3,Play Store,"Absolutely in love with Nykaa! It is my ultimate go-to destination for all things beauty and skincare. The product variety is massive, ranging from luxury international brands to affordable daily essentials. Everything I have ordered so far has been 100% authentic and packaged beautifully to prevent any damage. Their delivery is incredibly fast, and the app interface makes shopping so smooth and seamless. I also love the frequent discounts, reward points, and helpful reviews that make choosing.✨",5.0,2026-06-09 17:07:26.000000,3.9.8
play_c7bb3c23-f03f-4056-aabb-6f4667d68bfd,Play Store,The delevery service is very inefficient. i have ordered a moisturizer 3 weeks ago and the delivery date date was changed 4 times and still not received the product. since the order is shipped i cannot cancel it. don't waste your time waiting for the delivery there are a lot of other good shopping apps out there.,1.0,2026-06-28 20:19:45.000000,3.9.9
play_b2e4169d-e978-4356-903c-9960a34c992a,Play Store,"Extremely disappointing first experience with Nykaa. My order was marked as “failed delivery” on the scheduled date without any call or attempt to reach me. I rescheduled, but even on the new date no one contacted me and the product was not delivered. Poor service, misleading tracking updates, and zero communication, I’m left frustrated and worried about losing my money.",1.0,2026-06-08 10:59:00.000000,3.9.9
play_36e92468-2b1c-4021-9275-d1e63ee3a48a,Play Store,"You have frustrated me in the beginning itself. I do not understand this when Nykaa is such a big brand but there is no option to change the email ID in it. And if you create another account with the same number, the account is not being created. 😡😡",1.0,2026-07-06 13:00:24.000000,4.0.2
play_72e922e9-87bd-4c8c-ba52-dd893fd69782,Play Store,"Worst shopping experience ever. I lost ₹10,000 because Nykaa's return policy and complaint system are extremely restrictive. The app offers only a handful of return options, such as expired, damaged, broken, or missing products. If your issue falls outside these categories, there is no suitable way to report it or seek a resolution. Customers should be very careful before making expensive purchases, as getting support for genuine issues can be frustrating and ineffective. Highly disappointed...",1.0,2026-06-06 12:43:43.000000,3.9.9
play_02c25f1a-4ff7-4e5d-9a43-8cf53f992f4e,Play Store,"worst experience, worst customer care, they won't even connect the call, and they would provide orders to the worst logistics and they wouldn't deliver the order , and would keep cancelling the order from logistics instead of delivering the order. going off nykaa forever .. worst worst worst experience",1.0,2026-08-05 20:27:54.000000,4.0.3
play_e8fc5852-6011-43d6-b21d-cf7cac4ef9b8,Play Store,"I have been shopping on Nykaa for the last 6 years. In 2026, I placed 3 orders and all were delayed due to ""unavoidable reasons,"" mainly rain. My current order was due on 22 June but is still not delivered on 26 June. The app shows it has reached Ludhiana, and there has been no rain for the past few days. Repeated delays and lack of updates are disappointing. Please provide a clear update on my order. Being prive platinum member I wasn't expecting this kind of work. Highly disappointed this year",1.0,2026-06-25 10:56:04.000000,3.9.8
play_7ef12722-f8be-4b67-9d09-ea0362a05e80,Play Store,"App is good no doubt, but the delivery partner they are choosing are not good at all.. they don't come to my pincode.. I mean shadow fax, very bad. I have to go far from my pincode then only I can collect, if I have to go out of home then what is the meaning of online purchasing?",4.0,2026-07-24 10:42:33.000000,4.0.3
play_3d0ed8dd-eda4-4956-90e4-a0c9d09da031,Play Store,the customer care service is the worst service I've ever seen they don't even deliver the correct product and whenever try to return the product the request rejected saying I've used this product totally trash behaviour of customer care and trash app fr don't install it if u want to then don't order anything,1.0,2026-07-27 19:00:12.000000,4.0.3
play_aae29aa3-195c-4178-8d18-7d3e6f5fa871,Play Store,"what really impressed me was their 2-hour delivery service. One day, I had an urgent event in the evening and desperately needed a makeup product. I checked other apps, but none could deliver it the same day. Then I found that Nykaa could deliver it in just 2 hours! I was so happy when my order arrived on time. The best part was that there were no extra charges or delivery fee's it was life saver Thank You Nykaa.. 🤍",5.0,2026-07-07 16:46:04.000000,4.0.2
play_99479543-4656-4df1-8a45-10cb47b43618,Play Store,"Parcel is not deliver on the given date and I don't want to order any other product from nykaa. I hate nykaa. Biggest mistake of mine that I trust on nykaa and order something from here. I order one product from nykaa last week but now my product wasn't reached from me. Flipkart, Amazon, Myntra and Meesho are best they deliver their products on time.",1.0,2026-06-30 16:29:02.000000,4.0.1
play_4e764605-e5b0-4c02-828f-acc5f7c0fe96,Play Store,"Very bad customer service.I had a issue regarding an order they took 6 days just to say we will solve the problem and yet I received no response or solution, I tried to contact and use their chat option but received no response from them . They have a very poor service for customer",1.0,2026-06-14 11:46:25.000000,4.0.0
play_7b9c3db9-b0c8-4c74-bc8a-9c4055ed9ef3,Play Store,"I am a Gold Prive member soon to become a Platinum member. placed order on 23rd july. Delivery is Delayed. Nykaa person said- ""it might not get delivered"". EKART is worst at delivery agency. there is no active efforts and resolution from Nykaa. I am thinking to switch to other beauty apps. feeling frustrated. Update- 9.8.2026 EKART didn't deliver product yesterday. NYKAA agent-Ashish- gave me two inactive numbers of EKART. and said order has been ""misrouted"". NYKAA doesn't need loyal customers.",1.0,2026-08-09 17:45:25.000000,4.0.4
play_785b71ea-ba40-429a-adc1-9f55f2f6b1aa,Play Store,"Very poor experience. They promise delivery within 60 minutes, but the order gets cancelled every time.",1.0,2026-08-20 13:09:20.000000,4.0.4
play_161ca2e5-9f92-4a5c-b221-7bee6ec58c01,Play Store,"For the first time I ordered and my package was supposed to reach on the 6th, it delayed to 8 and on the 9th I have my flight, now it's saying it will each on 10 and I can't even cancel. I could order on another app but nykaa said it'll reach a specific date. what's the point of putting up the expected date if it's not going to give me the products??not one day, but it's twice delayed. Me and my friends are very very disappointed. For a first time user. It's a nono .",1.0,2026-06-08 18:42:24.000000,3.9.9
play_dfd49369-1ebc-40f1-8e35-12c3a0c9b8ff,Play Store,they payment systems do not work at all. I can't check out on the website so I downloaded the app. I tried paying on the app but it has some issues with upi nor can I pay with card. useless app.,1.0,2026-07-23 17:46:13.000000,4.0.3
play_deed18b0-7e77-49e1-92d8-f11c1c229967,Play Store,"Nykaa Team, I am extremely disappointed with the delivery experience on your platform. One of my orders has been pending for over three days, and another item that was scheduled for delivery today has not even shown an out for delivery notification. This repeated delay and lack of communication is unacceptable and has made my overall experience with Nykaa increasingly frustrating. If such issues persist, I will be compelled to switch to other platforms and advise others to avoid using Nykaa due",1.0,2026-06-14 15:51:00.000000,4.0.0
play_f4cfbd04-f1cb-405b-9a62-febd6fc0307d,Play Store,I have gone through a very bad experience recently regarding the delivery of some of products from Nykka.The delivery has delayed for 9- 10 days without any certain update from the site.I am very disappointed with the service cause I haven't gotten the product till today. So I have to share my experience.,1.0,2026-06-12 21:36:29.000000,4.0.0
play_a16b31ef-514b-4228-8a8d-82245eb13ecb,Play Store,"worst Customer support I ordered a few products half of the products are marked as delivered though I did not receive any call . the customer care is not helping ,asking me to check with family members or relatives . I mean seriously, without checking do you think we will reach out to your nonsense team",1.0,2026-07-25 22:49:11.000000,4.0.3
play_7cd24bd6-a61c-47e5-8083-fb672de15fa0,Play Store,worst app they dont return the product i have mistakenly ordered a shampoo need to return it with the oil they cancelled my request second time. wont use this faltu app again cost 1000 of rs and service 3rd grade,1.0,2026-08-22 16:37:44.000000,4.0.3
play_5f3d1f25-1564-4aed-846e-ac978df31376,Play Store,offers on cards is like full filling the screen only as rare to use or never applicable. so don't waste time on it.,2.0,2026-08-11 01:05:26.000000,4.0.3
play_09326d77-ec6c-46b4-bd8c-b7ea54a28e02,Play Store,"I faced a very harrassing situation, a Complimentary gift was free with my order but I didn't recieve it and when I tried to connect with the customer support they don't even respond properly",1.0,2026-08-26 15:13:13.000000,4.0.4
play_d476d4f0-a9bc-4cd8-b8c9-ddaa13e4af08,Play Store,Overall the app is good but it should have an option of time slot. It would be easier to collect the parcel.,2.0,2026-08-24 11:43:41.000000,4.0.4
play_5e4ef8fa-2338-4216-8096-0ee9d018c11c,Play Store,"I have never experienced such bad customer support, Nykaa you need to look into your back end and front end team, My order was cancelled twice because of the failure of your Service provider so do better",1.0,2026-08-19 01:51:19.000000,4.0.3
play_25755a0b-35c8-4447-b71f-8e3130d8871f,Play Store,Hi I like your app. I wanted to see products I have ordered previously. Can you add year along with the date. Currently the year is not showing. That would be helpful,5.0,2026-08-26 03:19:49.000000,4.0.4
play_3c82ca0e-e85d-4ee8-b9c8-fb5c88ec5b26,Play Store,its the second time when I ordered on nykaa and my order got delayed first and when finally I reached at delivery point it was damaged and they returned it. disappointed with delivery services of nykaa.,1.0,2026-08-03 19:07:25.000000,4.0.3
play_36945b75-3e7a-4f2d-87b0-9c96e6a01839,Play Store,I ordered from Nykaa for the first time and ever since i am getting a lot of spam calls in the name of that order. So I can say that ordering from Nykaa is the worst experience plz nyka don't share personal information with any platform,1.0,2026-08-06 12:47:57.000000,4.0.3
play_24311ecb-33db-4ecd-a3e0-bf97918695f4,Play Store,"since yesterday, I've been trying to use my nykaa wallet cash and rakhi discount to place an order and this useless app keeps giving me an error- ""something went wrong""",1.0,2026-08-23 21:58:14.000000,4.0.4
play_a5a9575e-b1be-4e85-8cf1-62f49ea8b71c,Play Store,"I am extremely disappointed with my experience shopping on Nykaa. I purchased a Korean shampoo from Nykaa. After a few days, I noticed a sticker on the back of the bottle showing different manufacturing and expiry dates. When I carefully removed the sticker, I found the original label underneath with completely different manufacturing and expiry information. This raised serious concerns, so I checked another Korean shampoo of a different brand that I had purchased earlier from Nykaa. To",1.0,2026-07-14 15:03:51.000000,4.0.3
play_3390089d-bab1-4887-ab60-8dbe73d0fc8a,Play Store,"I can't believe its my 2nd time here, I have already mailed the nykaa support team but there's no response from their end and plz don't get me started with the stupid calls from nykka support team that my issue has been escalated to the relevant team, what I'm gonna do that with info just give me my orders or refund. Switched to Tira",1.0,2026-07-29 16:14:38.000000,4.0.3
play_aaba5b9a-d5b5-4969-beee-1b5b6e0d927d,Play Store,"If delivery is not successful in the first attempt, they do not make any more attempts to deliver the said product at all despite showing on the app that delivery would be attempted in the next day. I raised concern at multiple levels but to no use. Very disappointed with the app.",1.0,2026-06-10 11:48:12.000000,3.9.9
play_6f671c07-3ae1-429e-ad29-ea8c082a2bd1,Play Store,"very very poor packing ,products are not properly sealed , seals are broken i booked many times, everytime same thing happened hence this app don't deliver guinine product.Today i received Cetaphil day cream packing box is so old and package seal is broken.i felt very bad about this...i don't recommend this app.i no more using this app...",1.0,2026-07-04 16:58:58.000000,4.0.2
play_dc29c6eb-ec9a-4951-aab0-35f17941507d,Play Store,"worst experience ever, my order was supposed to be delivered at 9th June but the app showed that the delivery was unsuccessful because i was not home/refused the delivery but the truth was i was home whole day and no one came, I raised tickets in help centre/complaint and all but nothing solved but ,they kept showing out for delivery since 3 days, it is now 12 June still no delivery was attempted and it's more worse that they are not even cancelling this order nor they are delivering this.",1.0,2026-06-12 12:17:15.000000,4.0.0
play_5ac73bfb-ad9f-40d8-bc56-c763f70c4774,Play Store,I feel Nykaa delivers genuine products so always go with Nykaa. However Nykaa Now has very poor customer care service. it is extremely frustrating. instead of 2 hours they don't even deliver in 2 days. Undelivered items are also marked delivered and creates panic. The third party Blitz is extremely poor in maintaining delivery time. Nykaa needs to improve its AI customer Assistantance platform. Its pathetic sometimes. They don't give human customer support even on repeated demand.,1.0,2026-07-24 13:34:33.000000,4.0.3
play_cc763b9c-2299-41ab-b187-4624c9b8382a,Play Store,Great App Good discounts Something for everyone Description of products are well written Can easily identify ingredients that don't suit us and avoid them Products can be chosen to your needs and budget,5.0,2026-08-04 17:46:43.000000,4.0.4
play_5d79daf0-2fb7-4225-b962-fcb7f67a12af,Play Store,I had worst experience I had paid only amount everything and not yet parcel delivered and not yet refunded I received and they cancelled my order it has been 4 days.,1.0,2026-08-09 00:01:04.000000,4.0.4
play_7b0e873d-d365-4eef-9ac7-b05ac6cc95e7,Play Store,I had worst experience in nykaa i didn't expect this i bought chrollote tilbury foundation but it's worng shade .. I need to return it but I couldn't ... without opening the box how will I know wht shade it's I talked Abt this issue to nykaa customer care but I didn't get any support very worst they didn't take return my 5000 rs totally waste .. i didn't expect this from nykaa😭😭😭...,1.0,2026-08-09 20:27:47.000000,4.0.4
play_5a93c547-ada6-465a-bcee-c466512931a5,Play Store,I was in love with nykaa first 2 delivery went very smooth nice on time but last 2 times the orders were late nykaa now was taking 2 days to show up there refund policy is actually good but delivery experience is going horribly wrong! please fix this nykaa!!!,2.0,2026-08-23 10:59:53.000000,4.0.4
play_a9e65ca4-7ba4-4a73-83cf-a81e5f3e597b,Play Store,Not buy from Nykaa. Very bad experience for delivery. Bought product on 24/7/26 and indicates delivery date on 29/7/26 but today is 5/8/26 but still not getting my order. Very bad experience. if below 0 rating is available so I want to give it,1.0,2026-08-05 13:00:29.000000,4.0.4
play_9b1bfda7-1804-47ee-a927-0ce73970c969,Play Store,"I am disagree with nyka fashion, they send me wrong parcel and i return back parcel, but they don't send me my money , I dont receive my money Main thing is it help center dont receive my call , I will try more times but they can't receive my call",1.0,2026-08-20 15:32:23.000000,4.0.4
play_c221ef8a-e81c-45d7-8dfd-6aa7448796b6,Play Store,"👎👎👎Very poor service ❌❌🙅‍♀️🙅‍♀️🙅‍♀️. False delivery promises, delayed order, and no proper resolution even after multiple complaints. Extremely disappointed with Nykaa. Not recommended I am extremely disappointed with Nykaa. My order was not delivered on time, and despite multiple complaints, I only received repeated apology emails with no actual resolution. First, I was promised delivery within 24–48 hours, but that promise was not fulfilled. This kind of ser",1.0,2026-08-05 16:29:10.000000,4.0.4
